  0.4599 3.0176e-04
  0.4599 1.7725e-04
  0.4599 -8.3008e-06
  0.4598 3.3154e-04
  0.4598 1.1021e-03
  0.4599 7.6563e-04
  0.4603 2.5586e-04
  0.4610 4.4922e-04
  0.4614 6.0352e-04
  0.4617 9.1162e-04
  0.4622 1.6050e-03
  0.4626 1.9819e-03
  0.4628 2.4355e-03
  0.4635 3.0054e-03
  0.4638 3.1313e-03
  0.4642 3.3003e-03
  0.4645 3.5273e-03
  0.4651 3.9106e-03
  0.4653 3.9404e-03
  0.4660 3.6777e-03
  0.4663 3.0234e-03
  0.4667 2.8779e-03
  0.4671 3.0547e-03
  0.4675 3.4233e-03
  0.4680 3.3125e-03
  0.4683 2.9429e-03
  0.4688 2.8613e-03
  0.4691 3.2900e-03
  0.4698 3.3306e-03
  0.4701 3.2124e-03
  0.4706 3.3086e-03
  0.4709 3.3003e-03
  0.4715 3.4785e-03
  0.4719 3.5786e-03
  0.4725 3.5435e-03
  0.4728 3.7202e-03
  0.4734 3.8135e-03
  0.4738 3.8442e-03
  0.4743 4.1797e-03
  0.4748 4.7266e-03
  0.4752 4.9326e-03
  0.4758 5.3359e-03
  0.4764 5.4155e-03
  0.4769 5.4712e-03
  0.4775 5.2920e-03
  0.4780 5.4575e-03
  0.4785 6.1255e-03
  0.4790 7.2285e-03
  0.4793 7.3140e-03
  0.4799 6.8594e-03
  0.4802 7.0356e-03
  0.4809 7.1548e-03
  0.4812 7.2012e-03
  0.4816 7.6719e-03
  0.4823 7.7993e-03
  0.4829 7.6436e-03
  0.4834 7.6812e-03
  0.4840 7.6841e-03
  0.4845 7.7588e-03
  0.4851 7.7344e-03
  0.4856 7.6655e-03
  0.4861 7.3149e-03
  0.4867 7.2524e-03
  0.4871 7.4995e-03
  0.4878 7.5049e-03
  0.4881 7.6221e-03
  0.4889 7.8311e-03
  0.4894 7.9229e-03
  0.4901 7.9668e-03
  0.4906 8.0835e-03
  0.4913 7.9355e-03
  0.4918 7.8530e-03
  0.4924 8.0522e-03
  0.4929 7.7993e-03
  0.4936 7.7993e-03
  0.4941 7.8931e-03
  0.4948 8.0742e-03
  0.4953 8.3252e-03
  0.4962 8.7690e-03
  0.4966 8.8389e-03
  0.4972 9.1421e-03
  0.4979 9.4136e-03
  0.4986 9.5278e-03
  0.4992 9.7778e-03
  0.4999 1.0320e-02
  0.5004 1.1074e-02
  0.5009 1.2027e-02
  0.5017 1.3132e-02
  0.5022 1.4039e-02
  0.5029 1.4860e-02
  0.5033 1.5678e-02
  0.5042 1.6679e-02
  0.5047 1.7677e-02
  0.5055 1.8542e-02
  0.5061 1.8927e-02
  0.5069 1.9268e-02
  0.5074 1.9671e-02
  0.5083 1.9975e-02
  0.5088 2.0536e-02
  0.5096 2.0648e-02
  0.5100 2.0936e-02
  0.5109 2.1074e-02
  0.5115 2.0950e-02
  0.5122 2.1049e-02
  0.5129 2.1181e-02
  0.5136 2.1239e-02
  0.5143 2.1181e-02
  0.5150 2.0834e-02
  0.5158 2.0491e-02
  0.5167 2.0445e-02
  0.5172 2.0427e-02
  0.5180 2.0121e-02
  0.5186 2.0312e-02
  0.5193 2.0034e-02
  0.5201 1.9891e-02
  0.5207 2.0104e-02
  0.5215 2.0307e-02
  0.5218 2.0249e-02
  0.5227 2.0054e-02
  0.5232 2.0204e-02
  0.5239 2.1060e-02
  0.5246 2.1367e-02
  0.5253 2.1752e-02
  0.5262 2.2217e-02
  0.5268 2.2360e-02
  0.5276 2.2250e-02
  0.5283 2.2030e-02
  0.5290 2.1703e-02
  0.5297 2.0898e-02
  0.5306 2.0062e-02
  0.5312 1.9728e-02
  0.5321 1.9458e-02
  0.5328 1.9574e-02
  0.5338 1.9920e-02
  0.5345 2.0845e-02
  0.5354 2.2376e-02
  0.5361 2.4278e-02
  0.5371 2.6391e-02
  0.5378 2.8322e-02
  0.5385 2.9939e-02
  0.5392 3.1289e-02
  0.5399 3.2629e-02
  0.5408 3.3923e-02
  0.5415 3.4621e-02
  0.5425 3.5306e-02
  0.5434 3.5323e-02
  0.5444 3.4863e-02
  0.5453 3.4745e-02
  0.5462 3.5283e-02
  0.5470 3.6675e-02
  0.5479 3.9931e-02
  0.5486 4.4154e-02
  0.5497 4.9680e-02
  0.5503 5.5612e-02
  0.5514 6.1740e-02
  0.5520 6.7585e-02
  0.5532 7.2708e-02
  0.5538 7.7187e-02
  0.5548 8.1095e-02
  0.5555 8.5074e-02
  0.5567 8.8330e-02
