  0.9242 3.3138e-02
  0.9244 3.3044e-02
  0.9242 2.8534e-02
  0.9242 3.0392e-02
  0.9242 3.3459e-02
  0.9241 3.3543e-02
  0.9251 3.3622e-02
  0.9270 3.4397e-02
  0.9281 3.5534e-02
  0.9302 3.5743e-02
  0.9321 3.6390e-02
  0.9349 3.7811e-02
  0.9372 3.9598e-02
  0.9396 4.0251e-02
  0.9410 4.0622e-02
  0.9432 4.1443e-02
  0.9454 4.0087e-02
  0.9477 4.1521e-02
  0.9497 4.4576e-02
  0.9520 4.4836e-02
  0.9537 4.7598e-02
  0.9550 4.7988e-02
  0.9575 4.8605e-02
  0.9597 4.9389e-02
  0.9620 5.0351e-02
  0.9638 5.2578e-02
  0.9662 5.2631e-02
  0.9682 5.3299e-02
  0.9709 5.4787e-02
  0.9729 5.8190e-02
  0.9753 5.9859e-02
  0.9774 6.0517e-02
  0.9793 6.4110e-02
  0.9819 6.6065e-02
  0.9835 7.1125e-02
  0.9855 7.6467e-02
  0.9874 8.1881e-02
  0.9904 8.7884e-02
  0.9928 9.4707e-02
  0.9954 1.0268e-01
  0.9974 1.1147e-01
  0.9997 1.2075e-01
  1.0023 1.3165e-01
  1.0048 1.4317e-01
  1.0066 1.5622e-01
  1.0086 1.7088e-01
  1.0110 1.8732e-01
  1.0140 2.0490e-01
  1.0161 2.2400e-01
  1.0187 2.4649e-01
  1.0211 2.7335e-01
  1.0238 3.0333e-01
  1.0267 3.3739e-01
  1.0295 3.7595e-01
  1.0303 4.0117e-01
  1.0304 4.0601e-01
  1.0305 4.0711e-01
  1.0304 4.0808e-01
  1.0305 4.1113e-01
  1.0304 4.1008e-01
  1.0307 4.0757e-01
  1.0303 4.0437e-01
  1.0305 3.9529e-01
  1.0305 4.0217e-01
  1.0304 4.0560e-01
  1.0304 4.0674e-01
  1.0307 4.0801e-01
  1.0306 4.1059e-01
  1.0304 4.0680e-01
  1.0305 4.0589e-01
  1.0304 4.0648e-01
  1.0305 4.0600e-01
  1.0263 4.0594e-01
  1.0264 4.0543e-01
  1.0263 4.0534e-01
  1.0264 4.0460e-01
  1.0265 4.0943e-01
  1.0290 4.3666e-01
  1.0315 4.9065e-01
  1.0345 5.7190e-01
  1.0372 7.3512e-01
  1.0408 1.0274e+00
  1.0445 1.4918e+00
  1.0470 2.0283e+00
  1.0475 2.2697e+00
  1.0479 2.3124e+00
