  0.8964 4.6450e-03
  0.8963 5.1680e-03
  0.8964 6.7192e-03
  0.8963 5.8438e-03
  0.8964 5.7534e-03
  0.8963 5.1050e-03
  0.8964 5.6484e-03
  0.8963 6.4814e-03
  0.8964 5.3516e-03
  0.8963 4.8530e-03
  0.8964 4.8862e-03
  0.8976 5.0361e-03
  0.9001 5.1504e-03
  0.9017 6.4580e-03
  0.9041 5.1123e-03
  0.9051 5.0151e-03
  0.9079 6.0737e-03
  0.9102 6.3428e-03
  0.9125 5.3687e-03
  0.9144 5.7109e-03
  0.9157 6.2793e-03
  0.9176 6.4722e-03
  0.9188 6.1821e-03
  0.9205 7.5225e-03
  0.9227 7.3301e-03
  0.9261 6.9922e-03
  0.9275 7.2217e-03
  0.9297 7.6387e-03
  0.9314 7.0444e-03
  0.9340 7.3896e-03
  0.9363 7.8638e-03
  0.9387 7.7075e-03
  0.9401 8.2666e-03
  0.9419 7.1162e-03
  0.9444 7.7236e-03
  0.9466 9.4487e-03
  0.9490 9.7744e-03
  0.9508 9.4751e-03
  0.9532 8.6724e-03
  0.9545 8.1343e-03
  0.9566 9.3623e-03
  0.9588 9.0327e-03
  0.9609 1.0227e-02
  0.9629 9.7261e-03
  0.9647 1.0374e-02
  0.9673 1.0943e-02
  0.9693 1.1008e-02
  0.9720 9.9370e-03
  0.9737 1.0985e-02
  0.9761 1.2958e-02
  0.9777 1.3278e-02
  0.9803 1.2809e-02
  0.9822 1.3142e-02
  0.9836 1.4039e-02
  0.9861 1.5469e-02
  0.9885 1.5852e-02
  0.9913 1.6519e-02
  0.9934 1.8005e-02
  0.9959 2.0153e-02
  0.9980 2.2778e-02
  1.0008 2.4752e-02
  1.0029 2.6094e-02
  1.0056 2.8109e-02
  1.0072 2.9245e-02
  1.0097 2.8671e-02
  1.0120 3.5252e-02
  1.0145 3.8444e-02
  1.0169 4.2679e-02
  1.0198 4.7017e-02
  1.0215 5.2588e-02
  1.0245 5.8551e-02
  1.0271 6.5450e-02
  1.0297 7.3472e-02
  1.0320 8.1597e-02
  1.0350 9.3838e-02
  1.0371 1.1050e-01
  1.0399 1.3769e-01
  1.0421 1.8522e-01
  1.0459 2.5744e-01
  1.0492 3.5060e-01
  1.0513 4.4624e-01
  1.0518 4.9068e-01
  1.0520 4.9957e-01
  1.0519 4.9976e-01
  1.0520 4.9976e-01
  1.0521 4.9976e-01
  1.0520 4.9976e-01
  1.0518 4.9976e-01
  1.0519 4.9976e-01
  1.0520 4.9976e-01
  1.0517 4.9976e-01
  1.0521 4.9976e-01
  1.0520 4.9976e-01
  1.0472 5.0172e-01
  1.0471 5.0232e-01
  1.0470 5.0291e-01
  1.0471 5.0698e-01
  1.0472 5.1239e-01
  1.0473 5.0628e-01
  1.0472 5.0528e-01
  1.0471 5.0551e-01
  1.0470 5.0422e-01
  1.0483 5.0826e-01
  1.0509 5.6280e-01
  1.0545 6.7139e-01
  1.0577 7.9762e-01
  1.0610 9.3208e-01
  1.0639 1.0740e+00
  1.0669 1.2262e+00
  1.0701 1.3810e+00
  1.0729 1.5422e+00
  1.0761 1.7083e+00
  1.0787 1.8783e+00
  1.0822 2.0502e+00
  1.0850 2.2273e+00
  1.0872 2.3885e+00
  1.0874 2.4451e+00
  1.0873 2.4554e+00
  1.0876 2.4684e+00
  1.0875 2.4849e+00
