  1.0939 1.6707e+01
  1.0962 1.7345e+01
  1.0988 1.7961e+01
  1.1017 1.8543e+01
  1.1040 1.9113e+01
  1.1065 1.9642e+01
  1.1088 2.0170e+01
  1.1114 2.0685e+01
  1.1139 2.1187e+01
  1.1166 2.1694e+01
  1.1193 2.2206e+01
  1.1214 2.2695e+01
  1.1241 2.3163e+01
  1.1269 2.3634e+01
  1.1300 2.4091e+01
  1.1324 2.4527e+01
  1.1353 2.4967e+01
  1.1375 2.5390e+01
  1.1407 2.5797e+01
  1.1429 2.6199e+01
  1.1460 2.6710e+01
  1.1499 2.7339e+01
  1.1527 2.7811e+01
  1.1556 2.8359e+01
  1.1584 2.8959e+01
  1.1609 2.9508e+01
  1.1617 2.9823e+01
  1.1615 2.9806e+01
  1.1614 2.9769e+01
  1.1615 2.9756e+01
  1.1615 2.9748e+01
  1.1615 2.9712e+01
  1.1614 2.9715e+01
  1.1613 2.9703e+01
  1.1614 2.9723e+01
  1.1615 2.9843e+01
  1.1628 2.9992e+01
  1.1652 3.0249e+01
  1.1688 3.0609e+01
  1.1713 3.0896e+01
  1.1742 3.1188e+01
  1.1769 3.1520e+01
  1.1798 3.1825e+01
  1.1823 3.2121e+01
  1.1852 3.2397e+01
  1.1883 3.2669e+01
  1.1915 3.2910e+01
  1.1942 3.3143e+01
  1.1969 3.3346e+01
  1.2000 3.3524e+01
  1.2031 3.3693e+01
  1.2063 3.3850e+01
  1.2090 3.3987e+01
  1.2115 3.4089e+01
  1.2142 3.4209e+01
  1.2173 3.4308e+01
  1.2199 3.4386e+01
  1.2227 3.4454e+01
  1.2249 3.4495e+01
  1.2275 3.4514e+01
  1.2302 3.4534e+01
  1.2331 3.4557e+01
  1.2371 3.4555e+01
  1.2419 3.4527e+01
  1.2441 3.4506e+01
  1.2470 3.4459e+01
  1.2498 3.4412e+01
  1.2524 3.4370e+01
  1.2540 3.4334e+01
  1.2569 3.4274e+01
  1.2594 3.4195e+01
  1.2629 3.4132e+01
  1.2662 3.4072e+01
  1.2693 3.3986e+01
  1.2719 3.3885e+01
  1.2747 3.3776e+01
  1.2775 3.3629e+01
  1.2814 3.3462e+01
  1.2843 3.3350e+01
  1.2869 3.3256e+01
  1.2903 3.3085e+01
  1.2927 3.2934e+01
  1.2958 3.2791e+01
  1.2981 3.2673e+01
  1.3007 3.2540e+01
  1.3035 3.2391e+01
  1.3066 3.2212e+01
  1.3089 3.2070e+01
  1.3122 3.1931e+01
  1.3148 3.1772e+01
  1.3172 3.1597e+01
  1.3198 3.1431e+01
  1.3221 3.1295e+01
  1.3249 3.1138e+01
  1.3269 3.0998e+01
  1.3291 3.0848e+01
  1.3312 3.0678e+01
  1.3342 3.0509e+01
  1.3381 3.0324e+01
  1.3412 3.0158e+01
  1.3435 2.9989e+01
  1.3457 2.9812e+01
  1.3480 2.9614e+01
  1.3505 2.9426e+01
  1.3532 2.9242e+01
  1.3554 2.9050e+01
  1.3582 2.8856e+01
  1.3602 2.8672e+01
  1.3632 2.8483e+01
  1.3657 2.8283e+01
  1.3686 2.8082e+01
  1.3709 2.7878e+01
  1.3736 2.7673e+01
  1.3763 2.7472e+01
  1.3793 2.7266e+01
  1.3815 2.7050e+01
  1.3841 2.6851e+01
  1.3863 2.6650e+01
  1.3885 2.6449e+01
  1.3911 2.6230e+01
  1.3926 2.6042e+01
  1.3959 2.5836e+01
  1.3982 2.5641e+01
  1.4014 2.5448e+01
  1.4033 2.5242e+01
  1.4062 2.5043e+01
  1.4087 2.4839e+01
  1.4115 2.4629e+01
  1.4139 2.4430e+01
  1.4169 2.4239e+01
  1.4189 2.4054e+01
  1.4214 2.3929e+01
  1.4236 2.3884e+01
  1.4252 2.3786e+01
  1.4249 2.3666e+01
  1.4250 2.3495e+01
  1.4250 2.3401e+01
  1.4251 2.3349e+01
  1.4250 2.3348e+01
  1.4250 2.3369e+01
  1.4249 2.3379e+01
  1.4252 2.3393e+01
  1.4251 2.3384e+01
  1.4288 2.3468e+01
  1.4287 2.3464e+01
  1.4289 2.3474e+01
  1.4288 2.3494e+01
  1.4289 2.3641e+01
  1.4287 2.3746e+01
  1.4303 2.3746e+01
  1.4333 2.3579e+01
  1.4355 2.3253e+01
  1.4388 2.2971e+01
  1.4412 2.2772e+01
  1.4438 2.2588e+01
  1.4464 2.2421e+01
  1.4492 2.2262e+01
  1.4509 2.2096e+01
  1.4534 2.1932e+01
  1.4558 2.1767e+01
  1.4578 2.1614e+01
  1.4603 2.1464e+01
  1.4624 2.1314e+01
  1.4650 2.1173e+01
  1.4675 2.1032e+01
  1.4702 2.0907e+01
  1.4722 2.0769e+01
  1.4753 2.0637e+01
  1.4773 2.0510e+01
  1.4801 2.0389e+01
  1.4821 2.0271e+01
  1.4845 2.0153e+01
  1.4865 2.0038e+01
  1.4889 1.9919e+01
  1.4916 1.9807e+01
  1.4941 1.9696e+01
  1.4963 1.9598e+01
  1.4985 1.9504e+01
  1.5017 1.9422e+01
  1.5045 1.9332e+01
  1.5066 1.9232e+01
  1.5091 1.9145e+01
  1.5113 1.9056e+01
  1.5139 1.8971e+01
  1.5166 1.8896e+01
  1.5190 1.8824e+01
  1.5213 1.8747e+01
  1.5233 1.8670e+01
  1.5262 1.8592e+01
